tick,x,y,robot_id,team
996,4.00068,-0.59346,1,0
996,-1.49997,-1.12000,2,0
996,1.59555,0.13485,1,1
996,1.49997,-1.12000,2,1
996,3.87316,-2.45582,0,1
997,3.97271,-2.09262,-1,-1
997,3.88362,-2.28223,0,0
997,4.00068,-0.59346,1,0
997,-1.49997,-1.12000,2,0
997,1.59555,0.13485,1,1
997,1.49997,-1.12000,2,1
997,3.86155,-2.45566,0,1
998,3.97271,-2.09262,-1,-1
998,3.88514,-2.28237,0,0
998,4.00068,-0.59346,1,0
998,-1.49997,-1.12000,2,0
998,1.59555,0.13485,1,1
998,1.49997,-1.12000,2,1
998,3.84908,-2.45545,0,1
999,3.97271,-2.09262,-1,-1
999,3.88757,-2.28247,0,0
999,4.00068,-0.59346,1,0
999,-1.49997,-1.12000,2,0
999,1.59555,0.13485,1,1
999,1.49997,-1.12000,2,1
999,3.83575,-2.45519,0,1
1000,3.97271,-2.09262,-1,-1
1000,3.89092,-2.28255,0,0
1000,4.00069,-0.59292,1,0
1000,-1.49997,-1.12000,2,0
1000,1.59555,0.13485,1,1
1000,1.49997,-1.12000,2,1
1000,3.82286,-2.45497,0,1
1001,3.97271,-2.09262,-1,-1
1001,3.89521,-2.28262,0,0
1001,4.00069,-0.59228,1,0
1001,-1.49997,-1.12000,2,0
1001,1.59555,0.13485,1,1
1001,1.49997,-1.12000,2,1
1001,3.81100,-2.45449,0,1
1002,3.97271,-2.09262,-1,-1
1002,3.90043,-2.28267,0,0
1002,4.00069,-0.59188,1,0
1002,-1.49997,-1.12000,2,0
1002,1.59555,0.13485,1,1
1002,1.49997,-1.12000,2,1
1002,3.80013,-2.45390,0,1
1003,3.97271,-2.09262,-1,-1
1003,3.90658,-2.28269,0,0
1003,4.00027,-0.59178,1,0
1003,-1.49997,-1.12000,2,0
1003,1.59555,0.13485,1,1
1003,1.49997,-1.12000,2,1
1003,3.79030,-2.45312,0,1
1004,3.97271,-2.09262,-1,-1
1004,3.91342,-2.28261,0,0
1004,3.99970,-0.59180,1,0
1004,-1.49997,-1.12000,2,0
1004,1.59555,0.13485,1,1
1004,1.49997,-1.12000,2,1
1004,3.78103,-2.45132,0,1
1005,3.97271,-2.09262,-1,-1
1005,3.92019,-2.28252,0,0
1005,3.99934,-0.59181,1,0
1005,-1.49997,-1.12000,2,0
1005,1.59555,0.13485,1,1
1005,1.49997,-1.12000,2,1
1005,3.77227,-2.44808,0,1
1006,3.97271,-2.09262,-1,-1
1006,3.92684,-2.28242,0,0
1006,3.99931,-0.59181,1,0
1006,-1.49997,-1.12000,2,0
1006,1.59555,0.13485,1,1
1006,1.49997,-1.12000,2,1
1006,3.76407,-2.44341,0,1
1007,3.97271,-2.09262,-1,-1
1007,3.93295,-2.28243,0,0
1007,3.99932,-0.59181,1,0
1007,-1.49997,-1.12000,2,0
1007,1.59555,0.13485,1,1
1007,1.49997,-1.12000,2,1
1007,3.75646,-2.43731,0,1
1008,3.97271,-2.09262,-1,-1
1008,3.93876,-2.28235,0,0
1008,3.99933,-0.59181,1,0
1008,-1.49997,-1.12000,2,0
1008,1.59555,0.13485,1,1
1008,1.49997,-1.12000,2,1
1008,3.74949,-2.42983,0,1
1009,3.97271,-2.09262,-1,-1
1009,3.94396,-2.28255,0,0
1009,3.99933,-0.59181,1,0
1009,-1.49997,-1.12000,2,0
1009,1.59555,0.13485,1,1
1009,1.49997,-1.12000,2,1
1009,3.74294,-2.42246,0,1
1010,3.97271,-2.09262,-1,-1
1010,3.94916,-2.28258,0,0
1010,3.99933,-0.59181,1,0
1010,-1.49997,-1.12000,2,0
1010,1.59555,0.13485,1,1
1010,1.49997,-1.12000,2,1
1010,3.73683,-2.41497,0,1
1011,3.97271,-2.09262,-1,-1
1011,3.96048,-2.28185,0,0
1011,3.99933,-0.59181,1,0
1011,-1.49997,-1.12000,2,0
1011,1.59555,0.13485,1,1
1011,1.49997,-1.12000,2,1
1011,3.72685,-2.39593,0,1
1012,3.97271,-2.09262,-1,-1
1012,3.96048,-2.28185,0,0
1012,3.99933,-0.59181,1,0
1012,-1.49997,-1.12000,2,0
1012,1.59555,0.13485,1,1
1012,1.49997,-1.12000,2,1
1012,3.72305,-2.38446,0,1
1013,3.97271,-2.09262,-1,-1
1013,3.96816,-2.28100,0,0
1013,3.99933,-0.59181,1,0
1013,-1.49997,-1.12000,2,0
1013,1.59555,0.13485,1,1
1013,1.49997,-1.12000,2,1
1013,3.72002,-2.37180,0,1
1014,3.97271,-2.09262,-1,-1
1014,3.97050,-2.28068,0,0
1014,3.99933,-0.59181,1,0
1014,-1.49997,-1.12000,2,0
1014,1.59555,0.13485,1,1
1014,1.49997,-1.12000,2,1
1014,3.71780,-2.35805,0,1
1015,3.97271,-2.09262,-1,-1
1015,3.97191,-2.28048,0,0
1015,3.99933,-0.59233,1,0
1015,-1.49997,-1.12000,2,0
1015,1.59555,0.13485,1,1
1015,1.49997,-1.12000,2,1
1015,3.71638,-2.34325,0,1
1016,3.97271,-2.09262,-1,-1
1016,3.97230,-2.28045,0,0
1016,3.99933,-0.59297,1,0
1016,-1.49997,-1.12000,2,0
1016,1.59555,0.13485,1,1
1016,1.49997,-1.12000,2,1
1016,3.71580,-2.32741,0,1
1017,3.97271,-2.09262,-1,-1
1017,3.97227,-2.28047,0,0
1017,3.99933,-0.59336,1,0
1017,-1.49997,-1.12000,2,0
1017,1.59555,0.13485,1,1
1017,1.49997,-1.12000,2,1
1017,3.71610,-2.31091,0,1
1018,3.97271,-2.09262,-1,-1
1018,3.97226,-2.28047,0,0
1018,3.99974,-0.59346,1,0
1018,-1.49997,-1.12000,2,0
1018,1.59555,0.13485,1,1
1018,1.49997,-1.12000,2,1
1018,3.71680,-2.29414,0,1
1019,3.97271,-2.09262,-1,-1
1019,3.97225,-2.28047,0,0
1019,4.00031,-0.59344,1,0
1019,-1.49997,-1.12000,2,0
1019,1.59555,0.13485,1,1
1019,1.49997,-1.12000,2,1
1019,3.71754,-2.27714,0,1
1020,3.97271,-2.09262,-1,-1
1020,3.97225,-2.28047,0,0
1020,4.00066,-0.59343,1,0
1020,-1.49997,-1.12000,2,0
1020,1.59555,0.13485,1,1
1020,1.49997,-1.12000,2,1
1020,3.71856,-2.25951,0,1
1021,3.97271,-2.09262,-1,-1
1021,3.97225,-2.28047,0,0
1021,4.00068,-0.59343,1,0
1021,-1.49997,-1.12000,2,0
1021,1.59555,0.13485,1,1
1021,1.49997,-1.12000,2,1
1021,3.71959,-2.24095,0,1
1022,3.97271,-2.09262,-1,-1
1022,3.97219,-2.27972,0,0
1022,4.00067,-0.59343,1,0
1022,-1.49997,-1.12000,2,0
1022,1.59555,0.13485,1,1
1022,1.49997,-1.12000,2,1
1022,3.72058,-2.22151,0,1
1023,3.97271,-2.09262,-1,-1
1023,3.97212,-2.27787,0,0
1023,4.00067,-0.59343,1,0
1023,-1.49997,-1.12000,2,0
1023,1.59555,0.13485,1,1
1023,1.49997,-1.12000,2,1
1023,3.72191,-2.20241,0,1
1024,3.97271,-2.09262,-1,-1
1024,3.97214,-2.27495,0,0
1024,4.00067,-0.59343,1,0
1024,-1.49997,-1.12000,2,0
1024,1.59555,0.13485,1,1
1024,1.49997,-1.12000,2,1
1024,3.72358,-2.18431,0,1
1025,3.97271,-2.09262,-1,-1
1025,3.97216,-2.27091,0,0
1025,4.00067,-0.59343,1,0
1025,-1.49997,-1.12000,2,0
1025,1.59555,0.13485,1,1
1025,1.49997,-1.12000,2,1
1025,3.72570,-2.16718,0,1
1026,3.97271,-2.09262,-1,-1
1026,3.97209,-2.26758,0,0
1026,4.00067,-0.59343,1,0
1026,-1.49997,-1.12000,2,0
1026,1.59555,0.13485,1,1
1026,1.49997,-1.12000,2,1
1026,3.72816,-2.15105,0,1
1027,3.97271,-2.09262,-1,-1
1027,3.97204,-2.26410,0,0
1027,4.00067,-0.59343,1,0
1027,-1.49997,-1.12000,2,0
1027,1.59555,0.13485,1,1
1027,1.49997,-1.12000,2,1
1027,3.73097,-2.13593,0,1
1028,3.97271,-2.09262,-1,-1
1028,3.97206,-2.25937,0,0
1028,4.00067,-0.59343,1,0
1028,-1.49997,-1.12000,2,0
1028,1.59555,0.13485,1,1
1028,1.49997,-1.12000,2,1
1028,3.73408,-2.12182,0,1
1029,3.97271,-2.09262,-1,-1
1029,3.97211,-2.25367,0,0
1029,4.00067,-0.59343,1,0
1029,-1.49997,-1.12000,2,0
1029,1.59555,0.13485,1,1
1029,1.49997,-1.12000,2,1
1029,3.73746,-2.10874,0,1
1030,3.97271,-2.09262,-1,-1
1030,3.97213,-2.24684,0,0
1030,4.00067,-0.59343,1,0
1030,-1.49997,-1.12000,2,0
1030,1.59555,0.13485,1,1
1030,1.49997,-1.12000,2,1
1030,3.74103,-2.09671,0,1
1031,3.97271,-2.09262,-1,-1
1031,3.97217,-2.23902,0,0
1031,4.00067,-0.59290,1,0
1031,-1.49997,-1.12000,2,0
1031,1.59555,0.13485,1,1
1031,1.49997,-1.12000,2,1
1031,3.74476,-2.08573,0,1
1032,3.97271,-2.09262,-1,-1
1032,3.97211,-2.23167,0,0
1032,4.00067,-0.59227,1,0
1032,-1.49997,-1.12000,2,0
1032,1.59555,0.13485,1,1
1032,1.49997,-1.12000,2,1
1032,3.74854,-2.07579,0,1
1033,3.97271,-2.09262,-1,-1
1033,3.97207,-2.22414,0,0
1033,4.00067,-0.59189,1,0
1033,-1.49997,-1.12000,2,0
1033,1.59555,0.13485,1,1
1033,1.49997,-1.12000,2,1
1033,3.75232,-2.06690,0,1
1034,3.97271,-2.09262,-1,-1
1034,3.97202,-2.21547,0,0
1034,4.00026,-0.59178,1,0
1034,-1.49997,-1.12000,2,0
1034,1.59555,0.13485,1,1
1034,1.49997,-1.12000,2,1
1034,3.75602,-2.05901,0,1
1035,3.97271,-2.09262,-1,-1
1035,3.97183,-2.20749,0,0
1035,3.99969,-0.59181,1,0
1035,-1.49997,-1.12000,2,0
1035,1.59555,0.13485,1,1
1035,1.49997,-1.12000,2,1
1035,3.75955,-2.05212,0,1
1036,3.97271,-2.09262,-1,-1
1036,3.97118,-2.19381,0,0
1036,3.99931,-0.59182,1,0
1036,-1.49997,-1.12000,2,0
1036,1.59555,0.13485,1,1
1036,1.49997,-1.12000,2,1
1036,3.76502,-2.04093,0,1
1037,3.97271,-2.09262,-1,-1
1037,3.97118,-2.19381,0,0
1037,3.99931,-0.59182,1,0
1037,-1.49997,-1.12000,2,0
1037,1.59555,0.13485,1,1
1037,1.49997,-1.12000,2,1
1037,3.76502,-2.04093,0,1
1038,3.97520,-2.04632,-1,-1
1038,3.97116,-2.18617,0,0
1038,3.99928,-0.59182,1,0
1038,-1.49997,-1.12000,2,0
1038,1.59555,0.13485,1,1
1038,1.49997,-1.12000,2,1
1038,3.76727,-2.03664,0,1
1039,3.97758,-2.00266,-1,-1
1039,3.97117,-2.17864,0,0
1039,3.99929,-0.59182,1,0
1039,-1.49997,-1.12000,2,0
1039,1.59555,0.13485,1,1
1039,1.49997,-1.12000,2,1
1039,3.76916,-2.03333,0,1
1040,3.98231,-1.92324,-1,-1
1040,3.97095,-2.16692,0,0
1040,3.99931,-0.59093,1,0
1040,-1.49997,-1.12000,2,0
1040,1.59555,0.13485,1,1
1040,1.49997,-1.12000,2,1
1040,3.77170,-2.02883,0,1
1041,3.98466,-1.88748,-1,-1
1041,3.97068,-2.16324,0,0
1041,3.99932,-0.58888,1,0
1041,-1.49997,-1.12000,2,0
1041,1.59555,0.13485,1,1
1041,1.49997,-1.12000,2,1
1041,3.77345,-2.02720,0,1
1042,3.98700,-1.85402,-1,-1
1042,3.97032,-2.16105,0,0
1042,3.99933,-0.58587,1,0
1042,-1.49997,-1.12000,2,0
1042,1.59555,0.13485,1,1
1042,1.49997,-1.12000,2,1
1042,3.77559,-2.02536,0,1
1043,3.98932,-1.82100,-1,-1
1043,3.96990,-2.16035,0,0
1043,3.99933,-0.58170,1,0
1043,-1.49997,-1.12000,2,0
1043,1.59555,0.13485,1,1
1043,1.49997,-1.12000,2,1
1043,3.77772,-2.02249,0,1
1044,3.99163,-1.78816,-1,-1
1044,3.96988,-2.16042,0,0
1044,3.99934,-0.57655,1,0
1044,-1.49997,-1.12000,2,0
1044,1.59555,0.13485,1,1
1044,1.49997,-1.12000,2,1
1044,3.77922,-2.01951,0,1
1045,3.99393,-1.75549,-1,-1
1045,3.96988,-2.16047,0,0
1045,3.99933,-0.57027,1,0
1045,-1.49997,-1.12000,2,0
1045,1.59555,0.13485,1,1
1045,1.49997,-1.12000,2,1
1045,3.78022,-2.01709,0,1
1046,3.99622,-1.72301,-1,-1
1046,3.96989,-2.16049,0,0
1046,3.99933,-0.56298,1,0
1046,-1.49997,-1.12000,2,0
1046,1.59555,0.13485,1,1
1046,1.49997,-1.12000,2,1
1046,3.78116,-2.01444,0,1
1047,3.99849,-1.69070,-1,-1
1047,3.96989,-2.16049,0,0
1047,3.99932,-0.55457,1,0
1047,-1.49997,-1.12000,2,0
1047,1.59555,0.13485,1,1
1047,1.49997,-1.12000,2,1
1047,3.78174,-2.01105,0,1
1048,4.00076,-1.65858,-1,-1
1048,3.96989,-2.16049,0,0
1048,3.99931,-0.54515,1,0
1048,-1.49997,-1.12000,2,0
1048,1.59555,0.13485,1,1
1048,1.49997,-1.12000,2,1
1048,3.78188,-2.00694,0,1
1049,4.00300,-1.62663,-1,-1
1049,3.96989,-2.16049,0,0
1049,3.99931,-0.53462,1,0
1049,-1.49997,-1.12000,2,0
1049,1.59555,0.13485,1,1
1049,1.49997,-1.12000,2,1
1049,3.78173,-2.00217,0,1
1050,4.00524,-1.59486,-1,-1
1050,3.96989,-2.16049,0,0
1050,3.99931,-0.52306,1,0
1050,-1.49997,-1.12000,2,0
1050,1.59555,0.13485,1,1
1050,1.49997,-1.12000,2,1
1050,3.78131,-1.99661,0,1
1051,4.00746,-1.56327,-1,-1
1051,3.96989,-2.16049,0,0
1051,3.99931,-0.51041,1,0
1051,-1.49997,-1.12000,2,0
1051,1.59555,0.13485,1,1
1051,1.49997,-1.12000,2,1
1051,3.78064,-1.99025,0,1
1052,4.00968,-1.53185,-1,-1
1052,3.96989,-2.16049,0,0
1052,3.99929,-0.49672,1,0
1052,-1.49997,-1.12000,2,0
1052,1.59555,0.13485,1,1
1052,1.49997,-1.12000,2,1
1052,3.77977,-1.98314,0,1
1053,4.01188,-1.50062,-1,-1
1053,3.96989,-2.16049,0,0
1053,3.99927,-0.48194,1,0
1053,-1.49997,-1.12000,2,0
1053,1.59555,0.13485,1,1
1053,1.49997,-1.12000,2,1
1053,3.77881,-1.97523,0,1
1054,4.01406,-1.46956,-1,-1
1054,3.96989,-2.16049,0,0
1054,3.99923,-0.46613,1,0
1054,-1.49997,-1.12000,2,0
1054,1.59555,0.13485,1,1
1054,1.49997,-1.12000,2,1
1054,3.77782,-1.96649,0,1
1055,4.01623,-1.43869,-1,-1
1055,3.96989,-2.16049,0,0
1055,3.99918,-0.44922,1,0
1055,-1.49997,-1.12000,2,0
1055,1.59555,0.13485,1,1
1055,1.49997,-1.12000,2,1
1055,3.77678,-1.95685,0,1
1056,4.01840,-1.40799,-1,-1
1056,3.96989,-2.16049,0,0
1056,3.99913,-0.43127,1,0
1056,-1.49997,-1.12000,2,0
1056,1.59555,0.13485,1,1
1056,1.49997,-1.12000,2,1
1056,3.77573,-1.94627,0,1
1057,4.02268,-1.34713,-1,-1
1057,3.96989,-2.16049,0,0
1057,3.99901,-0.39667,1,0
1057,-1.49997,-1.12000,2,0
1057,1.59555,0.13485,1,1
1057,1.49997,-1.12000,2,1
1057,3.77368,-1.92547,0,1
1058,4.02480,-1.31697,-1,-1
1058,3.96989,-2.16049,0,0
1058,3.99893,-0.37809,1,0
1058,-1.49997,-1.12000,2,0
1058,1.59555,0.13485,1,1
1058,1.49997,-1.12000,2,1
1058,3.77250,-1.91419,0,1
1059,4.02691,-1.28699,-1,-1
1059,3.96989,-2.16049,0,0
1059,3.99885,-0.35845,1,0
1059,-1.49997,-1.12000,2,0
1059,1.59555,0.13485,1,1
1059,1.49997,-1.12000,2,1
1059,3.77143,-1.90194,0,1
1060,4.02901,-1.25718,-1,-1
1060,3.96989,-2.16049,0,0
1060,3.99877,-0.33775,1,0
1060,-1.49997,-1.12000,2,0
1060,1.59555,0.13485,1,1
1060,1.49997,-1.12000,2,1
1060,3.77066,-1.88868,0,1
1061,4.03110,-1.22756,-1,-1
1061,3.96989,-2.16049,0,0
1061,3.99870,-0.31598,1,0
1061,-1.49997,-1.12000,2,0
1061,1.59555,0.13485,1,1
1061,1.49997,-1.12000,2,1
1061,3.77000,-1.87558,0,1
1062,4.03317,-1.19811,-1,-1
1062,3.96989,-2.16049,0,0
1062,3.99861,-0.29315,1,0
1062,-1.49997,-1.12000,2,0
1062,1.59555,0.13485,1,1
1062,1.49997,-1.12000,2,1
1062,3.76948,-1.86283,0,1
1063,4.03523,-1.16885,-1,-1
1063,3.96989,-2.16049,0,0
1063,3.99852,-0.26956,1,0
1063,-1.49997,-1.12000,2,0
1063,1.59555,0.13485,1,1
1063,1.49997,-1.12000,2,1
1063,3.76898,-1.84953,0,1
1064,4.03728,-1.13976,-1,-1
1064,3.96989,-2.16049,0,0
1064,3.99843,-0.24553,1,0
1064,-1.49997,-1.12000,2,0
1064,1.59555,0.13485,1,1
1064,1.49997,-1.12000,2,1
1064,3.76859,-1.83520,0,1
1065,4.03931,-1.11085,-1,-1
1065,3.96989,-2.16049,0,0
1065,3.99835,-0.22242,1,0
1065,-1.49997,-1.12000,2,0
1065,1.59555,0.13485,1,1
1065,1.49997,-1.12000,2,1
1065,3.76826,-1.81987,0,1
1066,4.04134,-1.08212,-1,-1
1066,3.96989,-2.16049,0,0
1066,3.99827,-0.20000,1,0
1066,-1.49997,-1.12000,2,0
1066,1.59555,0.13485,1,1
1066,1.49997,-1.12000,2,1
1066,3.76793,-1.80354,0,1
1067,4.04335,-1.05356,-1,-1
1067,3.96989,-2.16049,0,0
1067,3.99819,-0.17720,1,0
1067,-1.49997,-1.12000,2,0
1067,1.59555,0.13485,1,1
1067,1.49997,-1.12000,2,1
1067,3.76761,-1.78618,0,1
1068,4.04534,-1.02519,-1,-1
1068,3.96989,-2.16049,0,0
1068,3.99806,-0.15345,1,0
1068,-1.49997,-1.12000,2,0
1068,1.59555,0.13485,1,1
1068,1.49997,-1.12000,2,1
1068,3.76730,-1.76779,0,1
1069,4.04733,-0.99700,-1,-1
1069,3.96989,-2.16049,0,0
1069,3.99726,-0.12921,1,0
1069,-1.49997,-1.12000,2,0
1069,1.59555,0.13485,1,1
1069,1.49997,-1.12000,2,1
1069,3.76702,-1.74836,0,1
1070,4.04930,-0.96898,-1,-1
1070,3.96989,-2.16049,0,0
1070,3.99609,-0.10593,1,0
1070,-1.49997,-1.12000,2,0
1070,1.59555,0.13485,1,1
1070,1.49997,-1.12000,2,1
1070,3.76675,-1.72790,0,1
1071,4.05126,-0.94114,-1,-1
1071,3.96989,-2.16049,0,0
1071,3.99497,-0.08375,1,0
1071,-1.49997,-1.12000,2,0
1071,1.59555,0.13485,1,1
1071,1.49997,-1.12000,2,1
1071,3.76652,-1.70640,0,1
1072,4.05321,-0.91348,-1,-1
1072,3.96989,-2.16049,0,0
1072,3.99380,-0.06262,1,0
1072,-1.49997,-1.12000,2,0
1072,1.59555,0.13485,1,1
1072,1.49997,-1.12000,2,1
1072,3.76631,-1.68387,0,1
1073,4.05514,-0.88600,-1,-1
1073,3.96989,-2.16049,0,0
1073,3.99268,-0.04259,1,0
1073,-1.49997,-1.12000,2,0
1073,1.59555,0.13485,1,1
1073,1.49997,-1.12000,2,1
1073,3.76613,-1.66029,0,1
1074,4.05897,-0.83158,-1,-1
1074,3.96989,-2.16049,0,0
1074,3.99055,-0.00589,1,0
1074,-1.49997,-1.12000,2,0
1074,1.59555,0.13485,1,1
1074,1.49997,-1.12000,2,1
1074,3.76540,-1.61148,0,1
1075,4.06087,-0.80464,-1,-1
1075,3.96989,-2.16049,0,0
1075,3.98956,0.01064,1,0
1075,-1.49997,-1.12000,2,0
1075,1.59555,0.13485,1,1
1075,1.49997,-1.12000,2,1
1075,3.76495,-1.58732,0,1
1076,4.06276,-0.77787,-1,-1
1076,3.96987,-2.15970,0,0
1076,3.98784,0.02698,1,0
1076,-1.49997,-1.12000,2,0
1076,1.59555,0.13485,1,1
1076,1.49997,-1.12000,2,1
1076,3.76472,-1.56197,0,1
1077,4.06463,-0.75129,-1,-1
1077,3.96933,-2.15810,0,0
1077,3.98571,0.04242,1,0
1077,-1.49997,-1.12000,2,0
1077,1.59555,0.13485,1,1
1077,1.49997,-1.12000,2,1
1077,3.76459,-1.53552,0,1
1078,4.06649,-0.72488,-1,-1
1078,3.96837,-2.15558,0,0
1078,3.98376,0.05675,1,0
1078,-1.49997,-1.12000,2,0
1078,1.59555,0.13485,1,1
1078,1.49997,-1.12000,2,1
1078,3.76459,-1.50803,0,1
1079,4.06833,-0.69865,-1,-1
1079,3.96687,-2.15228,0,0
1079,3.98188,0.07004,1,0
1079,-1.49997,-1.12000,2,0
1079,1.59555,0.13485,1,1
1079,1.49997,-1.12000,2,1
1079,3.76463,-1.47950,0,1
1080,4.07017,-0.67260,-1,-1
1080,3.96490,-2.14811,0,0
1080,3.98012,0.08224,1,0
1080,-1.49997,-1.12000,2,0
1080,1.59555,0.13485,1,1
1080,1.49997,-1.12000,2,1
1080,3.76471,-1.44993,0,1
1081,4.07199,-0.64673,-1,-1
1081,3.96249,-2.14307,0,0
1081,3.97844,0.09341,1,0
1081,-1.49997,-1.12000,2,0
1081,1.59555,0.13485,1,1
1081,1.49997,-1.12000,2,1
1081,3.76481,-1.41931,0,1
1082,4.07380,-0.62104,-1,-1
1082,3.95963,-2.13716,0,0
1082,3.97688,0.10351,1,0
1082,-1.49997,-1.12000,2,0
1082,1.59555,0.13485,1,1
1082,1.49997,-1.12000,2,1
1082,3.76491,-1.38768,0,1
1083,4.07559,-0.59552,-1,-1
1083,3.95634,-2.13036,0,0
1083,3.97543,0.11256,1,0
1083,-1.49997,-1.12000,2,0
1083,1.59555,0.13485,1,1
1083,1.49997,-1.12000,2,1
1083,3.76461,-1.35661,0,1
1084,4.07738,-0.57019,-1,-1
1084,3.95262,-2.12267,0,0
1084,3.97411,0.12055,1,0
1084,-1.49997,-1.12000,2,0
1084,1.59555,0.13485,1,1
1084,1.49997,-1.12000,2,1
1084,3.76440,-1.32657,0,1
1085,4.07915,-0.54503,-1,-1
1085,3.94847,-2.11410,0,0
1085,3.97291,0.12749,1,0
1085,-1.49997,-1.12000,2,0
1085,1.59555,0.13485,1,1
1085,1.49997,-1.12000,2,1
1085,3.76446,-1.29710,0,1
1086,4.08091,-0.52005,-1,-1
1086,3.94401,-2.10451,0,0
1086,3.97187,0.13338,1,0
1086,-1.49997,-1.12000,2,0
1086,1.59555,0.13485,1,1
1086,1.49997,-1.12000,2,1
1086,3.76484,-1.26688,0,1
1087,4.08265,-0.49526,-1,-1
1087,3.93920,-2.09396,0,0
1087,3.97097,0.13822,1,0
1087,-1.49997,-1.12000,2,0
1087,1.59555,0.13485,1,1
1087,1.49997,-1.12000,2,1
1087,3.76514,-1.23565,0,1
1088,4.08438,-0.47064,-1,-1
1088,3.93412,-2.08235,0,0
1088,3.97024,0.14201,1,0
1088,-1.49997,-1.12000,2,0
1088,1.59555,0.13485,1,1
1088,1.49997,-1.12000,2,1
1088,3.76526,-1.20413,0,1
1089,4.08611,-0.44620,-1,-1
1089,3.92875,-2.06976,0,0
1089,3.96968,0.14477,1,0
1089,-1.49997,-1.12000,2,0
1089,1.59555,0.13485,1,1
1089,1.49997,-1.12000,2,1
1089,3.76514,-1.17346,0,1
1090,4.08781,-0.42193,-1,-1
1090,3.92301,-2.05624,0,0
1090,3.96904,0.14651,1,0
1090,-1.49997,-1.12000,2,0
1090,1.59555,0.13485,1,1
1090,1.49997,-1.12000,2,1
1090,3.76521,-1.14382,0,1
1091,4.08951,-0.39785,-1,-1
1091,3.91688,-2.04176,0,0
1091,3.96774,0.14752,1,0
1091,-1.49997,-1.12000,2,0
1091,1.59555,0.13485,1,1
1091,1.49997,-1.12000,2,1
1091,3.76518,-1.11525,0,1
1092,4.09119,-0.37395,-1,-1
1092,3.91038,-2.02634,0,0
1092,3.96572,0.14796,1,0
1092,-1.49997,-1.12000,2,0
1092,1.59555,0.13485,1,1
1092,1.49997,-1.12000,2,1
1092,3.76537,-1.08773,0,1
1093,4.09286,-0.35022,-1,-1
1093,3.90350,-2.00996,0,0
1093,3.96317,0.14793,1,0
1093,-1.49997,-1.12000,2,0
1093,1.59555,0.13485,1,1
1093,1.49997,-1.12000,2,1
1093,3.76546,-1.06127,0,1
1094,4.09452,-0.32667,-1,-1
1094,3.89625,-1.99262,0,0
1094,3.96057,0.14787,1,0
1094,-1.49997,-1.12000,2,0
1094,1.59555,0.13485,1,1
1094,1.49997,-1.12000,2,1
1094,3.76574,-1.03583,0,1
1095,4.09617,-0.30330,-1,-1
1095,3.88863,-1.97432,0,0
1095,3.95767,0.14784,1,0
1095,-1.49997,-1.12000,2,0
1095,1.59555,0.13485,1,1
1095,1.49997,-1.12000,2,1
1095,3.76594,-1.01148,0,1
1096,4.09780,-0.28011,-1,-1
1096,3.88065,-1.95507,0,0
1096,3.95471,0.14780,1,0
1096,-1.49997,-1.12000,2,0
1096,1.59555,0.13485,1,1
1096,1.49997,-1.12000,2,1
1096,3.76631,-0.98814,0,1
1097,4.09942,-0.25710,-1,-1
1097,3.87239,-1.93635,0,0
1097,3.95244,0.14766,1,0
1097,-1.49997,-1.12000,2,0
1097,1.59555,0.13485,1,1
1097,1.49997,-1.12000,2,1
1097,3.76652,-0.96587,0,1
1098,4.10103,-0.23427,-1,-1
1098,3.86433,-1.91756,0,0
1098,3.95020,0.14762,1,0
1098,-1.49997,-1.12000,2,0
1098,1.59555,0.13485,1,1
1098,1.49997,-1.12000,2,1
1098,3.76686,-0.94470,0,1
1099,4.10420,-0.18914,-1,-1
1099,3.84747,-1.87669,0,0
1099,3.94609,0.14428,1,0
1099,-1.49997,-1.12000,2,0
1099,1.59555,0.13485,1,1
1099,1.49997,-1.12000,2,1
1099,3.76752,-0.90548,0,1
1100,4.10577,-0.16685,-1,-1
1100,3.83858,-1.85476,0,0
1100,3.94471,0.14051,1,0
1100,-1.49997,-1.12000,2,0
1100,1.59555,0.13485,1,1
1100,1.49997,-1.12000,2,1
1100,3.76779,-0.88748,0,1
1101,4.10733,-0.14473,-1,-1
1101,3.82936,-1.83187,0,0
1101,3.94386,0.13569,1,0
1101,-1.49997,-1.12000,2,0
1101,1.59555,0.13485,1,1
1101,1.49997,-1.12000,2,1
1101,3.76820,-0.87051,0,1
1102,4.10887,-0.12279,-1,-1
1102,3.81985,-1.80798,0,0
1102,3.94303,0.13139,1,0
1102,-1.49997,-1.12000,2,0
1102,1.59555,0.13485,1,1
1102,1.49997,-1.12000,2,1
1102,3.76846,-0.85461,0,1
1103,4.11040,-0.10103,-1,-1
1103,3.80997,-1.78316,0,0
1103,3.94246,0.12808,1,0
1103,-1.49997,-1.12000,2,0
1103,1.59555,0.13485,1,1
1103,1.49997,-1.12000,2,1
1103,3.76884,-0.83975,0,1
1104,4.11192,-0.07945,-1,-1
1104,3.79974,-1.75738,0,0
1104,3.94198,0.12576,1,0
1104,-1.49997,-1.12000,2,0
1104,1.59555,0.13485,1,1
1104,1.49997,-1.12000,2,1
1104,3.76905,-0.82597,0,1
1105,4.11343,-0.05805,-1,-1
1105,3.78918,-1.73064,0,0
1105,3.94171,0.12447,1,0
1105,-1.49997,-1.12000,2,0
1105,1.59555,0.13485,1,1
1105,1.49997,-1.12000,2,1
1105,3.76984,-0.81295,0,1
